,track_id,artists,track_name,top_hit,track_genre,emotion
18551,4Z5Ge2WWg0wUmE1frGsL29,Seven Lions;Dia Frampton,Before You (feat. Dia Frampton),False,dubstep,optimism
18552,2UzzLexdZFJeFK16PqgmV9,Virtual Riot;Pearl Andersson,Lost It,False,dubstep,love
18553,1NPsRg5FZo8FtoSl2p4LWz,Hex Cougar;Pauline Herr,Burn,False,dubstep,annoyance
18554,1dVn0YP06AMySJXG6hdC55,ILLENIUM;William Black;Alna,Superhero,False,dubstep,amusement
18555,2qS7S9ramy7bLIiM71eXVX,MitiS;RØRY,Try (feat. RØRY),False,dubstep,approval
18556,5hXuLtstJptYmLodghFa8V,William Black;Fairlane,Broken,False,dubstep,curiosity
18557,5ROUkE55LI83kG3ZRmAnum,Wooli;Trivecta;Scott Stapp,Light Up The Sky (feat. Scott Stapp),False,dubstep,sadness
18558,1XYCWk1IBt0qA8BaQPV0VM,Black Tiger Sex Machine;Hairitage;Hyro The Hero,Cheatcode,False,dubstep,annoyance
18559,6QZZdQPDKvIG0Q6VTH9ycy,Eliminate;Virus Syndicate,Them Ft. Virus Syndicate,False,dubstep,annoyance
18560,3YmXbD4Tet9ctaCijuVJnC,Jason Ross;L8NCY,Slow It Down (feat. L8NCY),False,dubstep,desire
18561,5ZnOG96081GKWdYzICCzIu,NERO;Porter Robinson,The Thrill - Porter Robinson Remix,False,dubstep,disappointment
18562,5LadlxWduLSOAwCV3thjBN,Dabin;Essenger,Hope It Hurts,False,dubstep,optimism
18564,1KecxvtDLrETyirYgk3Bxz,Crywolf;Charity Vance,"beauty is not a need, she is an ecstasy [respirate]",False,dubstep,sadness
18565,6OiOs0sxOk3vxuEjFBwAhn,Kill Paris,where r u,False,dubstep,curiosity
18566,3KrnkTF84wu0KF3vqVYgEh,GHASTLY;Matthew Koma,We Might Fall,False,dubstep,fear
18567,408n6XDh8vLFmVZ5zvzMwm,Seven Lions;Wooli;Amidy,Shadows,False,dubstep,confusion
18568,4MEe0BmJyrA5cHW6ILOQJl,Crywolf,Anachronism,False,dubstep,sadness
18569,01ft7EehsvcgF5sjwG7LrH,Kai Wachi;Dia Frampton,Over My Head,False,dubstep,curiosity
18570,48lhLOfFXp3p4tvsZXiGtK,Mazare;Monika Santucci,That's On You,False,dubstep,caring
18571,43y1E8Ah3UlGGtkUcMWc07,GhostDragon;Exede,Strangers Again,False,dubstep,confusion
18572,00EFWaqXnHZ5smJNsHtnGV,Seven Lions;HALIENE,What’s Done Is Done,False,dubstep,love
18573,4uPu4oYIhprlijZEtSpYo7,Seven Lions;MitiS;RBBTS,Break The Silence (feat. RBBTS),False,dubstep,sadness
18574,0nDgqeSFjVBwldhYH8MTGU,Dodge & Fuski;Virtual Riot,Alien,False,dubstep,realization
18575,7tR2DV2ex45EX7imBEs3FF,Culture Code;Karra,Coincidence,False,dubstep,desire
18576,4L1oxL4LBUZIdXXm7aDpc4,Savoy;Roniit,How U Like Me Now,False,dubstep,curiosity
18577,2EgXhbQ9SliIgqWbB4JYHW,Excision;Sullivan King,Our Fire,False,dubstep,sadness
18578,2WExaHdHKhEJRYeywV96kh,BH,Holding On,False,dubstep,approval
18579,30XZElqGTzvdg6clMAMcEp,Kayzo;Atreyu,Battle Drums,False,dubstep,caring
18580,1HJW2w61lh3XcsnfnOR9p4,12th Planet;Katie Sky,Follow,False,dubstep,joy
18581,6IzwNz9jjHpvEqWmyLYUXa,Seven Lions;Andrew Bayer;Alison May,Returning To You (feat. Alison May),False,dubstep,caring
18582,3MIDI56fBQenFrMMz2cO7i,Krewella;Arrested Youth,Anxiety,False,dubstep,love
18583,3p34ioNEg5sjBhEwB1ycPr,NURKO;Devon Baldwin,Hallelujah,False,dubstep,approval
18584,5qtyotxUJIumSIkklcJL50,Outwild;She Is Jules,Golden,False,dubstep,approval
18585,1KApf66VsSqq6rxlVOBfzi,ILLENIUM;NURKO,Take You Down - Nurko Remix,False,dubstep,love
18586,75bbJMLDvW4wYA6hJZkGpQ,Sikdope,Snakes 2022,False,dubstep,anger
18587,3U7SA8rpD7zZldUTLeXgHy,AFK;Anna Yvette,Clouds,False,dubstep,caring
18588,3I0ZKyFRduJK3RlUCU4Vhc,Far Out,Strangers,False,dubstep,confusion
18589,2tKK8k86BeXx3n0tLzbcCN,Tritonal;EMME;Fatum,Out Of The Dark - Fatum Remix,False,dubstep,fear
18590,3pwJQTKjONgSx82kFvMm3m,William Black;RUNN,Miss It,False,dubstep,desire
18591,2lygbmCHLojLwqkS7QRP1t,HALIENE,Saving Light - Acoustic,False,dubstep,approval
18592,0L7vlrUbYlt9aBJ4FEanKu,Varien;Laura Brehm,Valkyrie,False,dubstep,curiosity
18593,1QScZdUhSzG4PmszARTR5n,Said The Sky;Matthew Koma,Over Getting Over You,False,dubstep,annoyance
18594,7lQOV6tZQh5fXBNWMZ45qU,Varien;STRIX,Hush the Storms Away,False,dubstep,approval
18595,42vKl66sQeXUnUEflHc00k,William Black;Sara Skinner,Wasted On You,False,dubstep,anger
18596,7pCOQEjSzfBAswhwEusLh1,ILLENIUM;Nevve;Trivecta,Fractures (Trivecta Remix),False,dubstep,curiosity
18597,4DHkzbZSWxsCsvRoEzr28A,Porter Robinson;Breanne Düren;Sean Caskey,Years Of War,False,dubstep,annoyance
18598,4pXG8Q82L8WvypAm5Wo86y,Seven Lions;Jason Ross;Fiora,See You Again,False,dubstep,realization
18599,1LikBIcmCec6zE64SHFcMK,Porter Robinson,Fresh Static Snow,False,dubstep,sadness
18600,4eWUzMsIXvvsIk3ow18wty,Jason Ross;David Frank,Ghost Town (feat. David Frank),False,dubstep,realization
18601,7bg3UimnS4beLnE476hfEE,Flux Pavilion;What So Not;The Chain Gang Of 1974,20:25,False,dubstep,confusion
18602,6UDrfHEnUWI3O03sacM3KO,Ekali;Yuna,Leaving (feat. Yuna),False,dubstep,caring
18603,1xe8rWI6ZToSgKdZ0HMNrO,Ookay;Elohim;Flux Pavilion,Be Ok,False,dubstep,desire
18604,5atcK58NTTeE5aEw1YDMkJ,Doctor P,Won't Let Go,False,dubstep,disappointment
18605,3SVZVenXJQuVNbFs8EatrC,Seven Lions;Last Heroes;HALIENE,Don't Wanna Fall,False,dubstep,love
18607,6qPDwNS6lO6fDSHFtz41a2,NERO,Satisfy,False,dubstep,approval
18608,0XdmzOmGiPoNEfNK4BslVo,Blanke;RUNN,Lights Out,False,dubstep,curiosity
18609,6wPBOv9UlysxoASQgRPPkU,Kai Wachi;RUNN,Better Off Alone,False,dubstep,disappointment
18610,5DGSkCuKfU95P87QI3s6bu,Seven Lions;Karra,Silent Skies,False,dubstep,desire
18611,6cdgeUhrLnyF9ZgkPOu3iT,Chime,Lifelong,False,dubstep,curiosity
18612,2QeTXxduUbXpSWY3WCVK2v,NURKO;RØRY,Better Off Lonely,False,dubstep,sadness
18613,5ZQMiwA8y8BEslhMmtLxLv,Seven Lions;Jason Ross;Jonathan Mendelsohn,Ocean (feat. Jonathan Mendelsohn),False,dubstep,sadness
18614,3i5hcr2zW7xKEGSaHPn5Ue,Dabin;Trella;Elephante,Starbright (Elephante Remix),False,dubstep,desire
18615,755jaJqdAQTreuL8MLYT5K,JVNA,Dystopia,False,dubstep,annoyance
18616,2T0GF8mdSC5wyDzv5Z8DXg,GHASTLY,Bullet,False,dubstep,love
18617,3kAvZ3KbdJTK8JqcoHBiRL,Mazare;Essenger,Berserker,False,dubstep,disappointment
18618,50YSCNyYuyZpgQ0QFmsqln,Abandoned;Nytrix;DVRKCLOUD,Tides,False,dubstep,love
18619,1e4VuceNyO8lxcrA0nX0MW,Pixel Terror;Spag Heddy,Carbonara,False,dubstep,approval
18620,3SmytDq4CeZ3nKE9777qEx,Zeds Dead;DNMO;GG Magree,Save My Grave,False,dubstep,fear
18621,42ZwelVk9yQF4Twt9l43Ba,MUZZ;Charlotte Colley;High Maintenance,Feeling Stronger - High Maintenance Remix,False,dubstep,approval
18622,3nJevVlwnXnCUsV5jVtMVP,William Black;Nevve,I’m Fine,False,dubstep,approval
18623,42xnrDAQcU0208y6iGR5Ls,William Black;HALIENE;Thomas Laurent,Only One I Need,False,dubstep,realization
18624,1OgkeoLGUeoo37c90Quvyx,DJ Noiz;Bina Butta;STNDRD,Woman - Remix,False,dubstep,love
18625,7hgNuPmytIlYF8B6Pp4kne,Miles Away;Gioto,Stardust,False,dubstep,joy
18626,6NIdLv8heyXjKYj1LwuiqR,William Black;Leslie Powell,Don't Look Down,False,dubstep,confusion
18627,0AnJGlNdR56Hco4c2f4IYz,Porter Robinson;Lemaitre,Polygon Dust,False,dubstep,approval
18628,3ETynfxvVCozp7I6qnqC17,Eliminate,BREAKSH!T,False,dubstep,anger
18629,1FRFgyPNuqfXIRYlCJ1kwR,Seven Lions;Fiora,Days to Come (feat. Fiora),False,dubstep,caring
18630,0r4v4ThUsFtlTAZMxIUGg0,Dodge & Fuski;Nasko;The Arcturians;Control Freak;Deadlyft,Written - Control Freak & Deadlyft Remix,False,dubstep,realization
18631,4ecRnOIH03SVhJ3EkuBWxW,Crywolf,Never Be Like You,False,dubstep,sadness
18632,4TKncDo2OglXAc3fHLJpXC,Excision;Sullivan King,Wake Up,False,dubstep,optimism
18633,0JKg9Fk6tvcwiYTmRrEnTQ,Zeds Dead;MKLA,In My Head,False,dubstep,love
18634,73RKddd2yIFya9TZRFCd6r,Borgore,I Don't Care,False,dubstep,annoyance
18635,0c0l69JCctCQVdVi6IeZtH,Tritonal;Riley Clemmons,Out My Mind,False,dubstep,love
18636,6EhpZwYStL4t0SJ8d7G3KF,Fairlane;ROZES;JT Roach,Out Loud,False,dubstep,disapproval
18637,7nMBN3eKuRfcQGEnzDeNKP,Krewella,zer0,False,dubstep,annoyance
18638,3mof6Z6vz6gonsuIEQXank,Just A Gent;NGHTMRE,Limelight (NGHTMRE Remix),False,dubstep,desire
18639,1u943uOcNBkYIo0L4V5zlJ,NURKO;JT Roach,Spinnin' Wheels,False,dubstep,annoyance
18640,0IYPfzjDcJ49ZCxixwRXJ2,Outwild;TRØVES,Pull Me In,False,dubstep,disappointment
18641,2N7Qm7YdgvWlg8ZoxLkOND,Tritonal;Rosie Darling,Never Be The Same,False,dubstep,disapproval
18643,19t42cFQvUlhcsEZFJfigU,Danny Olson;Bianca,Waiting,False,dubstep,annoyance
18644,5Z9gjSD3mglkexfM8QbGHo,Excision;Space Laces,Throwin' Elbows,False,dubstep,approval
18645,2hLTRKz5pc8SPWa1dJ7yyi,Dabin;Lowell,Holding On,False,dubstep,desire
18646,2GZEMA43Qaj2khqejCjhbD,Bear Grillz;RUNN,Demons (feat. RUNN),False,dubstep,sadness
18647,66WHHa2c6evCPVBvlblI2D,MYRNE;Cozi Zuehlsdorff,Confessions,False,dubstep,love
18648,5MDdeQAEcad1H1c1Q34efW,MVSE;Matte;Monika Santucci,Too Good To Be True,False,dubstep,curiosity
18649,1YUn8WogP40RYJNSidN0lJ,Said The Sky;FRND,Bittersweet Melody,False,dubstep,sadness
18650,2SF8pV2qNvJP9dpADWFCoX,Abandoned;DNAKM,Bring me back to life,False,dubstep,realization
18651,3XiXQ42tLgjSL1QkfLJZQ5,William Black;Monika Santucci;NURKO,Deep Blue - Nurko Remix,False,dubstep,love
18652,72srz1PlxoUUNiw6JcqaaI,ILLENIUM;Tori Kelly;Virtual Riot,Blame Myself - ILLENIUM and Virtual Riot Remix,False,dubstep,approval
18653,0yotOi6EFaBal5Gy7YVcuI,Subtronics;Nevve,Spacetime (feat. NEVVE),False,dubstep,approval
18654,1RgDgUyz0LmD6hXi5Rwkwa,Virtual Riot,Wallmonger,False,dubstep,anger
18655,2p1taQKLDOA4tIsLTlLSoj,Trivecta;Gem & Tauri;Tyler Graves,Hear My Call (feat. Tyler Graves),False,dubstep,fear
18656,2aQlBJD3wHOe7PaUkEVOhD,Miles Away,Set You Free,False,dubstep,disappointment
18657,075frt5ViwzxiNyfyzivMW,Trivecta;Matluck,Empty Oceans (feat. Matluck),False,dubstep,curiosity
18658,7nwVLrbEvFNH5sdPepvHjl,Dion Timmer;Excision;Monika Santucci,Broken Pieces,False,dubstep,realization
18659,5cwqO4thrTUj42WShkF39w,Seven Lions;Skyler Stonestreet;Dabin,Freesol (Dabin Remix),False,dubstep,realization
18660,7tEw92LHeMiwnp3eqpmiWL,KDrew;Hvnnibvl,Body of Gold,False,dubstep,love
18661,1bIARUSGlCfV2DR3TOtTem,JVNA,At Least It Was Fun,False,dubstep,joy
18662,1SlbKGl5Evbifvn0omh6r7,Ookay,Way That I Do,False,dubstep,amusement
18663,4Mozf5uMV89YxLquvwqeLG,Papa Khan;Brave,Fall Apart,False,dubstep,sadness
18664,0zPpiicGF0IaHJRxa0u3yh,Krewella;Skan,Runaway (SKAN Remix),False,dubstep,curiosity
18665,7LCe5qMTozrYJIizGmR4Vj,Borgore;Gucci Mane;THIRTY RACK,MOP,False,dubstep,approval
18666,2YaScEsD7WNi0DSPEmYAGN,nøll,better when im next to u,False,dubstep,love
18667,107qFBYv0H1AL6PQ4mmEOY,ILLENIUM;Kerli,Sound of Walking Away,False,dubstep,annoyance
18668,3zPaMD0hfE7wvmIQXcR8MO,Virtual Riot;YOSIE,Everyday,False,dubstep,caring
18669,5sBElUXaf5CtlFeUSQrGuY,Sullivan King,Don't Care,False,dubstep,annoyance
18670,5eSVftEHhe9oWK3POAsoeu,Jade Key;BrillLion;Wildberry,Last Dance,False,dubstep,curiosity
18671,0wO6oeF9kMp1FuIUe1AGWZ,ILLENIUM;Kill The Noise;Mako,Don't Give up on Me,False,dubstep,caring
18672,4msM50FtkX9epJEf4hfYeJ,MVSE;Luma,Unbroken,False,dubstep,admiration
18673,3EVwNrVchN0ohZAe9j03C3,SLANDER;Dylan Matthew,Hate Being Alone,False,dubstep,anger
18674,5pUO56AVaHEO685BLIBsVt,Excision;Sullivan King,Unbound,False,dubstep,disappointment
18675,5AwXRT8M8xC8QGLnVy96b4,Far Out;BEAUZ;Karra,Truest Lies - BEAUZ Remix,False,dubstep,disappointment
18676,1Gz3r6XFSqYdqBhyYaHtto,N3WPORT,By My Side,False,dubstep,desire
18677,6UEkaSqswLYnWRgVQFkHMs,Vincent;RUNN,Sunburn,False,dubstep,disappointment
18678,2NKGxIoHp2e5GtA9EB7MyC,Crywolf,Cathedral (Lost Demo),False,dubstep,desire
18679,3LVEyJLsbgdUzSaKxNWQV0,ILLENIUM;Call Me Karizma;Hex Cougar,God Damnit (Hex Cougar Remix)(with Call Me Karizma),False,dubstep,disapproval
18680,4NygofUM6dOKStHFHZQdtb,Vincent;The Griswolds,Lost & In Love (with The Griswolds),False,dubstep,love
18681,2uA2UMcHR5gztUSECJjK8k,ILLENIUM,No Time Like Now,False,dubstep,excitement
18682,0MY98NYPz5qMSGLbaZlw7Y,NURKO;Cherney;Elle Vee,Naked Soul,False,dubstep,admiration
18683,5XFNxeWhhpNc0175JKydLD,Zomboy,Like A Bitch,False,dubstep,amusement
18684,7rcUQ1MCltCzWQHZCQhiym,GhostDragon;Kwesi,Something Out Of Nothing,False,dubstep,curiosity
18685,7baQa5vlB6cwUMOAW6sbD4,WE ARE FURY;Jordan Tariff,Animals,False,dubstep,disappointment
18686,3bToEljuzvsBFBd0smEDBx,William Black;Amidy,Daydreamer,False,dubstep,sadness
18688,4rGJKqbPpn5HUhMKeZMFhe,HALIENE;Amidy,Parachute,False,dubstep,caring
18689,5VxyIwQRhDMX08RPzkxQz6,Feint;Hybrid Minds;Koven,Take It In - Hybrid Minds Remix,False,dubstep,approval
18690,7IKOOwdzLMVhx9PqFXRgnL,Far Out;Heather Sommer,Focus (feat. Heather Sommer),False,dubstep,disapproval
18691,34TvqmXH8citn7NaS3CAQz,Oliverse;Elle Exxe,Unspoken,False,dubstep,approval
18692,5PwnEJlR6bhGEzygyEHsLb,WE ARE FURY;Micah Martin,Echoes,False,dubstep,sadness
18693,3XOyyGtdATix2BD51MfKpB,Jason Ross;MitiS;Dia Frampton,Take You Home (feat. Dia Frampton),False,dubstep,caring
18694,41sFEVzcBymxGTnnZCUkzG,Jason Ross;Grant;your friend polly,All I Need (feat. your friend polly),False,dubstep,fear
18695,089tprIgsyFSOrZpugamLI,Ekali;ZHU,Blame,False,dubstep,disapproval
18696,0jjZdcrR3G0WUMtC51gApt,Dabin;NURKO;Donovan Woods,When This Is Over,False,dubstep,sadness
18697,2z5zyZaP6J9sh74mMKytUo,Krewella,Ammunition,False,dubstep,love
18698,3AawFHorBGEDdM9ngI8ofa,Kayzo;Subtronics,Braincase,False,dubstep,anger
18699,4WRSAREjHbW6vc5WCfOiVL,Excision;Akylla,Drowning,False,dubstep,desire
18700,3qiMn2ldKQ4Ef5KtcgaQAK,Highlnd;Taylor Kade;Gracie Van Brunt,Up Until The Light,False,dubstep,desire
18701,1WpcDNuy4BDoYH3iF0S1Mu,Dabin;Yoe Mase,Youth,False,dubstep,approval
18702,2ahgqycb3oRotjOVt4VJyc,Krewella,Greenlights,False,dubstep,realization
18703,6Xw4u2Jz9DIYUQ9KTCxoBU,Blanke;Dia Frampton,Spark (with Dia Frampton),False,dubstep,caring
18704,70MmVYbdS1uRvgUA7xLLZI,Crankdat,Falling,False,dubstep,disapproval
18705,2raB3dn9gcyexMWRo5BnO7,Fytch;Naika;Blaikz;BlackBonez,Just Like Gold - Blaikz & BlackBonez Radio Edit,False,dubstep,optimism
18706,2AMMUAPPA0pg5nOS90lNIP,Krewella;NERVO;Raja Kumari;Holly T,Goddess - Holly T Remix,False,dubstep,approval
18707,43HrWjjYGP8kXqjThk618V,Kill The Noise;MOELLE,Don't Look Back,False,dubstep,approval
18708,7ykMS6DBrx2yVP6izrS2KR,Ray Volpe,Feeling This Way,False,dubstep,anger
18709,6bCZV3DwE4AMSjWkFrnEGr,Seven Lions;JT Roach,Beyond The Veil (feat. JT Roach),False,dubstep,annoyance
18710,0WhTN2qunw2aYr9nDfqw6e,Kai Wachi,Trensetter,False,dubstep,approval
18711,6LR3DEPjNAIQfpmrT7ishi,MitiS;SOUNDR,Homesick (feat. SOUNDR),False,dubstep,desire
18712,0p1cSoBK2iGy3NRCUDCgYs,Far Out;Karra,Afraid To Love,False,dubstep,fear
18713,0Oc1IPRBKJnkDIZYTvlIh9,GhostDragon;Exede,Never Giving Up,False,dubstep,love
18714,2eQeO6nn2hMaMECtoWMT6y,Krewella,Broken Record,False,dubstep,sadness
18715,485MkQBLrOyThyLmtWTdX5,Kill Paris;Imad Royal;ILLENIUM,Operate - Illenium Remix,False,dubstep,annoyance
18716,3svdq1Crgj8IMezbI1K6cO,Subtronics,Scream Saver,False,dubstep,excitement
18717,4g3o3KScQl3MVW8THLDBVQ,Ace Aura;Voicians,UMBRA,False,dubstep,curiosity
18718,4ZP2Pxq5ZYN8q1pRI2zSQ5,N3WPORT;M.I.M.E,Touchdown,False,dubstep,disapproval
18719,4KhpfOZzccGfKe1tOlfztd,WE ARE FURY;Fletcher Mills,For the Moment,False,dubstep,desire
18720,0TXsLFl5gtlkuiTi6w72xo,Dabin;Essenger,Hope It Hurts,False,dubstep,optimism
18721,7hXIYmnroOk6YikdncYlI4,Krewella;BEAUZ,Never Been Hurt,False,dubstep,love
18722,6G1i0Uv6Nkhb9CnksXCfAx,Virtual Riot;Virus Syndicate,Show Up,False,dubstep,annoyance
18723,5OsKqfRR6OuGGaMcKPG1ti,Porter Robinson;Imaginary Cities,Hear The Bells,False,dubstep,curiosity
18724,2tI2DDT95lnvNhlPWZRMJ3,Krewella,Come & Get It,False,dubstep,approval
18725,3pnCeZNsoRXi2b5DbsOpqV,Jason Ross;RUNN,More To Life (feat. RUNN),False,dubstep,curiosity
18726,5ruT2dWSHtML4esT7doTzt,Borgore,Cry Me a River,False,dubstep,sadness
18727,0lYBSQXN6rCTvUZvg9S0lU,DJ Snake;Justin Bieber,Let Me Love You,True,edm,love
18728,0Cy7wt6IlRfBPHXXjmZbcP,Ellie Goulding,Love Me Like You Do,False,edm,love
18729,4uUG5RXrOk84mYEfFvj3cK,David Guetta;Bebe Rexha,I'm Good (Blue),False,edm,joy
18731,2uZWffKoemZDI0gHcBEcDc,Cartoon;Daniel Levi,On & On,False,edm,approval
18735,08bNPGLD8AhKpnnERrAc6G,Marshmello;Anne-Marie,FRIENDS,True,edm,anger
18736,0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Nights,True,edm,caring
18737,6RUKPb4LETWmmr3iAEQktW,The Chainsmokers;Coldplay,Something Just Like This,True,edm,desire
18738,285HeuLxsngjFn4GGegGNm,David Guetta;Afrojack;Bebe Rexha;Nicki Minaj,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",True,edm,approval
18739,64p6ua7zpf66s62StC2QLv,Raaban;Tungevaag;Luana Kiara,Bad Boy (feat. Luana Kiara),False,edm,amusement
18740,6hHKmuoTP4S9Gqf6T8qUFb,David Guetta;Bebe Rexha;Ty Dolla $ign;A Boogie Wit da Hoodie,Family,False,edm,desire
18742,5ktc8d1y2Gd0ug5OpNm6Ia,David Guetta;Bebe Rexha,I'm Good (Blue),False,edm,joy
18743,1Hpe0TFPOMCqxBAFqenaJ6,David Guetta;Bebe Rexha,I'm Good (Blue),False,edm,joy
18744,7vv8wSGmc8Qm8o1qrgTEq1,David Guetta;Becky Hill;Ella Henderson,Crazy What Love Can Do,False,edm,curiosity
18745,7oS2EnBWSHxzR2m6CxNJYA,David Guetta;Becky Hill;Ella Henderson,Crazy What Love Can Do,False,edm,curiosity
18746,3QBOSFnhe6GrJKAOrm9Hij,David Guetta;Becky Hill;Ella Henderson,Crazy What Love Can Do,False,edm,curiosity
18747,5oLrJ9cTOkFWy9KMBUVfUW,David Guetta;Bebe Rexha;Ty Dolla $ign;A Boogie Wit da Hoodie,Family,False,edm,desire
18748,4POYhha0J5c7XOTuR9OHFK,David Guetta;CeCe Rogers,Freedom,False,edm,approval
18749,5zhGrRhCaPF4LiSq5uv7nd,David Guetta;MistaJam;John Newman,If You Really Love Me (How Will I Know),False,edm,desire
18750,7uSSIUaQ14Vf7KQGDQ38gR,David Guetta,Family Affair (Dance for Me),False,edm,joy
18751,0kdIImE10HocARiLPkJmQ1,David Guetta;Becky Hill;Ella Henderson,Crazy What Love Can Do,False,edm,curiosity
18752,6arE1lr4B2jsrWP1GBIkYH,David Guetta;MistaJam;John Newman,If You Really Love Me (How Will I Know),False,edm,desire
18753,4F9mATfUA9J8t7oQ9COCcQ,David Guetta;Bebe Rexha,I'm Good (Blue),False,edm,joy
18754,44KQ5sErX0T8pQEjqylVEL,David Guetta;Becky Hill;Ella Henderson,Crazy What Love Can Do,False,edm,curiosity
18755,1LwvwPLqODXkdiInwHvKxG,David Guetta;MistaJam;John Newman,If You Really Love Me (How Will I Know),False,edm,desire
18756,2pkszGajFAOt6vJQGwRFOi,David Guetta;Bebe Rexha,I'm Good (Blue),False,edm,joy
18757,3hTS0dFgLus7rechtNe8pP,David Guetta;Bebe Rexha,I'm Good (Blue),False,edm,joy
18758,5ISBiJcO6lfpOLqE1zzGVC,David Guetta,Family Affair (Dance for Me),False,edm,joy
18759,2QeHiDlvMnHdL5GkydryQC,David Guetta;Becky Hill;Ella Henderson,Crazy What Love Can Do,False,edm,curiosity
18760,0LdrgIn0po8wRxpv2USlys,David Guetta;Bebe Rexha;J Balvin,Say My Name,False,edm,curiosity
18761,2dfFBUgCvGzjwzVAFh3cKi,David Guetta;Becky Hill;Ella Henderson,Crazy What Love Can Do,False,edm,curiosity
18762,0uzruYGkFgeSevF5kaWq7Y,David Guetta;Becky Hill;Ella Henderson,Crazy What Love Can Do,False,edm,curiosity
18763,6EeWU1liZ7kwfWUT9gzOoL,David Guetta;MistaJam;John Newman,If You Really Love Me (How Will I Know),False,edm,desire
18764,6zglcAb1AC9WGeZYzmZQEr,David Guetta;Becky Hill;Ella Henderson,Crazy What Love Can Do,False,edm,curiosity
18765,6gQJAUHKEVpnSGtfcwZ5Pe,David Guetta;Sam Martin,Dangerous,False,edm,fear
18766,69le48ftkCK4dSXEaFs0Sa,David Guetta;Becky Hill;Ella Henderson,Crazy What Love Can Do,False,edm,curiosity
18767,5a08oj0c2yj1JxlY1Zmhdh,David Guetta,Family Affair (Dance for Me),False,edm,joy
18768,5KFmTSVzYmvpRPUxdqB9NS,David Guetta;Becky Hill;Ella Henderson,Crazy What Love Can Do,False,edm,curiosity
18769,1fkKTSAmrguXmlZ1we0BQp,David Guetta;Becky Hill;Ella Henderson,Crazy What Love Can Do,False,edm,curiosity
18770,1bBIW9ldf7Ehk0oLeNeTj7,David Guetta;Chris Willis;Fergie;LMFAO,Gettin' over You - Aviccii's Vocal Mix at Night,False,edm,curiosity
18771,3GXfmj8VI55reLE5aLl1sK,David Guetta;MistaJam;John Newman,If You Really Love Me (How Will I Know),False,edm,desire
18772,5so1wKv1JCcpllBGxrOjjL,David Guetta;Sam Martin,Dangerous - David Guetta Banging Remix,False,edm,fear
18773,6KlbKM85NIUo5ZaToCAFFc,David Guetta;MistaJam;John Newman,If You Really Love Me (How Will I Know),False,edm,desire
18776,4qu63nuBpdn0qHUHuObEj1,Marshmello;Jonas Brothers,Leave Before You Love Me (with Jonas Brothers),False,edm,remorse
18777,2dpaYNEQHiRxtZbfNsse99,Marshmello;Bastille,Happier,True,edm,desire
18778,3eR23VReFzcdmS7TYCrhCe,Kygo;Selena Gomez,It Ain't Me (with Selena Gomez),True,edm,confusion
18779,2oejEp50ZzPuQTQ6v54Evp,The Chainsmokers;Bebe Rexha,Call You Mine,False,edm,curiosity
18780,7xnElMPFCmSlMJ0AY2hnxc,Whales;Fraxo;Lox Chatterbox,Dead To Me - Slow + Reverb,False,edm,annoyance
18781,4w8niZpiMy6qz1mntFA5uM,DJ Snake;Selena Gomez;Ozuna;Cardi B,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",True,edm,fear
18782,23L5CiUhw2jV1OIMwthR3S,Martin Garrix;Bebe Rexha,In the Name of Love,True,edm,curiosity
18783,0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,True,edm,desire
18784,3g0mEQx3NTanacLseoP0Gw,The Chainsmokers;ILLENIUM;Lennon Stella,Takeaway,False,edm,love
18786,1i1fxkWeaMmKEB4T7zqbzK,The Chainsmokers;Daya,Don't Let Me Down,True,edm,desire
18788,0zzVTGyRrWpQu8Fr28NRAv,Marshmello;Demi Lovato,OK Not To Be OK,False,edm,sadness
18790,6NJOOWpT5g3Y46G2qtRejH,Tiësto;Stevie Appleton,BLUE,False,edm,love
18791,75mtKeIPLHAXokQVQmwPLp,Tiësto;Charli XCX,Hot in It,False,edm,joy
18792,0RzEfVy07ukh7GxnwVjPmr,Tiësto;Charli XCX,Hot in It,False,edm,joy
18793,1fSfbrzIlBuT1XIjqRe1eM,Marshmello;Jonas Brothers,Leave Before You Love Me,False,edm,remorse
18794,7GjQssVu8uKn4WGTIgTOIA,Tiësto;Charli XCX,Hot in It,False,edm,joy
18795,3BbzQ0VuM1QTMOiqva7VYe,Tiësto;Charli XCX,Hot in It,False,edm,joy
18796,5rsIUZDVbqneGM0GWs7Obd,Tiësto;Charli XCX,Hot in It,False,edm,joy
18797,6PgCzuBQFnTFOCUXHtp3Nl,Tiësto;Charli XCX,Hot in It,False,edm,joy
18798,5KomSS7roeHMj6r3THWiWo,Tiësto;Charli XCX,Hot in It,False,edm,joy
18799,1jT2yBR6qi5mrGwFGIeKmR,Tiësto;Ava Max,The Motto,False,edm,curiosity
18800,1vXNHt7Vj7U75R0qV2YrOu,Tiësto;Charli XCX,Hot in It,False,edm,joy
18801,5IGsV7tGijVH9R7KtneqKn,Tiësto;Charli XCX,Hot in It,False,edm,joy
18802,0EpO6LZgIlxTUHE2e1ckCa,Tiësto;Ava Max,The Motto,False,edm,curiosity
